HH 30y or less,HH Female Married,HH 65y or more,HH Female Widow,HH Disabled or chronically ill,HH Minimal education,HH Advanced education,HH Intermediate education,Working age members,Disabled working age members,HH Size,HH Size_sq,Dependency ratio,Owns a car,HH lives in rural area,Governorate_Mafraq,Governorate_Amman,Governorate_Tafila,Governorate_Zarqa,Governorate_Balqa,Governorate_Maan,Governorate_Aqaba,Governorate_Karak,Governorate_Jerash,Governorate_Madaba,Governorate_Ajloun,SCORE,id_transfer,weights,caseser
0,0,0,0,0,0,0,1,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.903725581,3381,471.5770927,2113191
0,0,0,0,0,0,0,1,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,5.351548824,3382,285.0626379,2113525
0,0,1,0,0,1,0,0,1,0,3,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5.316548111,3383,70.47185581,2115055
0,0,0,1,0,1,0,0,7,0,7,49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.443373785,3384,194.2820413,2113419
0,0,1,0,0,0,0,1,3,0,5,25,0.67,0,0,0,0,0,0,1,0,0,0,0,0,0,5.365937867,3385,280.0950315,1206621
0,0,0,0,0,0,0,0,5,0,5,25,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5.395342281,3386,67.09336805,2419275
0,0,0,0,0,0,1,0,4,0,5,25,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,4.697685836,3387,24.61767793,3222555
0,0,0,0,0,0,1,0,4,0,5,25,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,5.265236244,3388,24.61767793,3222559
0,0,0,0,0,1,0,0,6,0,7,49,0.17,1,0,0,0,0,0,0,0,0,0,0,0,1,4.81816147,3389,81.73026813,2419519
0,0,0,1,0,0,0,0,6,0,6,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.724972695,3390,356.9504527,2114241
0,0,0,0,0,1,0,0,3,0,3,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.561140509,3391,38.41826015,1411745
1,0,0,0,0,1,0,0,2,0,3,9,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,4.9913392,3392,184.9333848,3119999
0,0,0,0,0,0,1,0,6,0,7,49,0.17,1,1,0,1,0,0,0,0,0,0,0,0,0,5.07700432,3393,111.1586646,1106389
0,0,0,0,0,0,1,0,5,0,6,36,0.2,1,1,0,0,0,0,0,1,0,0,0,0,0,5.33023412,3394,20.45194737,3323591
0,0,0,0,1,1,0,0,2,0.5,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.903718348,3395,87.69515351,3120735
0,0,0,0,0,1,0,0,6,0,6,36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.731062936,3396,187.5133754,1311019
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,5.541853854,3397,266.2129373,1310269
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,5.164887438,3398,416.9185685,1311145
0,0,0,1,0,0,0,0,4,0,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.979639511,3399,749.705564,1102805
0,0,0,0,0,1,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.359860856,3400,58.8197211,3120881
1,0,0,0,0,0,0,1,2,0,4,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5.335291957,3401,69.32215326,2216251
0,0,0,0,0,1,0,0,5,0,5,25,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4.884266383,3402,28.35571727,3121399
0,0,0,0,0,0,1,0,4,0,5,25,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,6.05629707,3403,558.6623437,1104111
0,0,0,0,0,0,0,1,8,0,9,81,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,5.364495609,3404,335.497256,2113251
1,0,0,0,0,1,0,0,2,0,4,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.921905291,3405,75.78744201,1105345
0,0,0,0,0,1,0,0,6,0,7,49,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,4.982229397,3406,352.1361998,2113601
0,0,0,0,0,0,0,1,4,0,4,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.212691846,3407,448.8104705,1207851
0,0,0,0,0,0,1,0,3,0,6,36,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.200171068,3408,359.7400212,1310681
0,0,0,0,0,0,0,1,4,0,6,36,0.5,1,1,0,0,0,0,0,0,0,0,0,1,0,5.278534968,3409,57.64434444,1411715
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,5.187643467,3410,359.3047166,1100445
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,5.339716252,3411,244.6971094,1102415
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.986254657,3412,313.0881795,1104369
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,5.207365889,3413,475.8940329,1104379
0,0,0,0,0,0,1,0,6,0,6,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.110297188,3414,327.0032097,1104625
0,0,0,1,0,0,0,0,4,0,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.522919674,3415,253.4523358,1104601
0,0,0,0,0,0,1,0,5,0,5,25,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6.255282534,3416,58.55112208,3121511
0,0,0,0,0,0,1,0,5,0,6,36,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,5.235035239,3417,148.8011794,3119795
0,0,0,0,0,1,0,0,4,0,4,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.335437527,3418,90.89797465,2216211
0,0,0,0,0,1,0,0,5,0,6,36,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,4.554698238,3419,48.25878431,2419041
0,0,1,0,0,0,1,0,2,0,4,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.531317027,3420,1905.812101,1101045
0,0,0,0,0,1,0,0,4,0,5,25,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,4.769872319,3421,265.5320858,1310129
0,0,0,0,0,1,0,0,2,0,4,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.020843091,3422,85.611291,2114795
0,0,0,0,0,0,0,1,2,0,4,16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.908515726,3423,342.8279262,1206769
0,0,1,0,0,0,1,0,2,0,3,9,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,6.234054047,3424,93.15049785,2216235
0,0,0,0,0,0,0,1,8,0,8,64,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4.869113564,3425,113.342186,1411479
0,0,1,1,0,1,0,0,2,0,3,9,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,5.350899444,3426,56.41542291,3221881
0,0,0,0,0,0,0,1,6,0,6,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.320712889,3427,224.3037526,2113895
0,0,0,0,0,1,0,0,2,0,3,9,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,4.805135066,3428,37.38429906,3121739
0,0,0,0,0,1,0,0,5,0,5,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.076859773,3429,189.6774506,2318095
0,0,0,1,0,1,0,0,4,0,4,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.624328479,3430,76.1760453,2115349
1,0,0,0,0,1,0,0,2,0,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.370524939,3431,75.17871746,1206989
1,0,0,0,0,1,0,0,2,0,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.701681202,3432,77.22060855,1207005
0,0,1,1,0,0,0,0,2,0,3,9,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.531375295,3433,306.6144085,1310289
0,0,0,0,0,0,1,0,6,0,7,49,0.17,1,1,0,0,0,0,0,0,0,0,0,0,0,5.418640668,3434,117.0473947,2114641
0,0,0,0,0,0,0,1,2,0,4,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5.764258562,3435,167.0707163,2215741
0,0,1,0,0,0,0,0,3,0,4,16,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,4.589338334,3436,177.1082648,1310981
0,0,0,0,0,0,1,0,2,0,4,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.497447168,3437,365.5497841,2112191
0,0,0,1,0,1,0,0,4,0,5,25,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,5.16771607,3438,522.3998753,1102111
0,0,0,0,0,0,0,0,6,0,6,36,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5.438824281,3439,85.84144993,1309895
0,0,0,0,0,1,0,0,2,0,4,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.802152223,3440,76.95624185,1105401
0,0,0,0,0,1,0,0,2,0,4,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5.484912108,3441,156.7108925,1105411
0,0,0,0,0,1,0,0,2,0,4,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5.350951896,3442,40.56194978,1106321
0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.038217205,3443,576.3305064,2112205
0,0,0,0,0,0,1,0,4,0,7,49,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,5.189177755,3444,294.0446914,1310521
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,5.070826881,3445,68.41882993,2418885
0,0,0,0,0,0,1,0,5,0,7,49,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.731086788,3446,225.7696085,2114605
0,0,1,0,0,0,0,0,2,0,3,9,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,5.472927353,3447,610.6184044,1100901
0,0,1,0,0,0,0,0,2,0,3,9,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,5.349135521,3448,252.6905358,1104965
0,0,0,0,0,0,1,0,5,0,7,49,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,5.800200052,3449,370.3689138,2113341
0,0,0,0,0,0,0,1,4,0,7,49,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,5.518600415,3450,134.1190148,1105061
0,0,0,0,0,1,0,0,4,0,6,36,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,4.912351276,3451,72.71598377,1309685
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.449188912,3452,63.2839815,2217439
0,0,1,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.535499657,3453,1885.124859,1100839
0,0,0,0,0,0,0,1,4,0,5,25,0.25,1,1,0,0,0,0,1,0,0,0,0,0,0,5.061716676,3454,109.7033803,1207601
0,0,1,0,0,0,0,0,1,0,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.062455915,3455,66.69701452,2115271
0,0,0,0,0,0,1,0,3,0,5,25,0.67,1,1,0,0,0,0,0,0,0,0,0,0,0,5.467279647,3456,195.3678734,2113735
0,0,0,1,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.14805751,3457,72.22115301,1412129
0,0,0,0,0,1,0,0,2,0,4,16,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.604398105,3458,214.1903078,1310909
0,0,0,0,0,1,0,0,6,0.167,6,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.105255242,3459,45.752769,3322895
0,0,0,0,0,1,0,0,2,0,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.722375609,3460,79.70462812,1207015
0,0,1,0,0,0,0,0,4,0,6,36,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,5.11229098,3461,158.6160783,1311045
0,0,0,0,0,0,1,0,6,0,6,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.320343022,3462,439.4868911,1208215
0,0,1,1,0,0,0,0,2,0,3,9,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,5.421840433,3463,40.10730792,3121075
0,0,0,0,0,1,0,0,5,0,5,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.496596874,3464,1669.290337,1100085
0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.526961524,3465,298.8177349,1102629
0,0,0,0,0,0,0,0,5,0,5,25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4.98569955,3466,84.43893698,1105515
0,0,0,1,0,0,0,0,3,0,3,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.621862606,3467,116.9382861,2215551
0,0,0,1,0,0,0,1,6,0,6,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.08160944,3468,626.3059114,1206811
0,0,1,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.789346349,3469,539.3657357,1308619
0,0,1,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.308872217,3470,363.4135138,1308645
0,0,1,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.639060802,3471,524.0232315,1309271
0,0,1,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.031876137,3472,305.0030715,1310161
0,0,0,0,0,0,0,0,3,0,3,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5.375995836,3473,28.69076555,3121641
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.381732446,3474,355.3088358,2112271
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.821809827,3475,318.5969151,2113401
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.208638106,3476,205.5019768,2113491
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.151000961,3477,329.2351752,2114131
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.297769409,3478,185.3637439,2114159
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.228349225,3479,201.0988466,2114229
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.414071524,3480,356.9504527,2114249
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545449785,3481,138.6087569,2114861
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.329168899,3482,70.47185581,2115051
1,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.559392711,3483,129.7282411,2115105
0,0,0,0,0,1,0,0,4,0,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.614966953,3484,236.2568567,2318155
0,0,1,0,0,0,0,0,2,0,4,16,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.045110293,3485,348.6818964,1310892
1,0,0,0,0,1,0,0,2,0,4,16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4.691439824,3486,491.3613389,2318051
1,0,0,0,0,1,0,0,2,0,4,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.044924266,3487,295.6943918,1104591
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,4.977078204,3488,119.458236,2419025
0,0,1,0,0,1,0,0,3,0,5,25,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,5.300936389,3489,384.0069158,1100331
0,0,0,1,0,0,0,0,3,0,3,9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6.374651301,3490,40.23392064,3424685
0,0,0,1,0,0,0,0,2,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.182543506,3491,81.66882158,2216651
0,0,0,0,0,0,1,0,5,0,5,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.814568198,3492,145.8405612,1106019
0,0,0,0,0,0,0,1,5,0,6,36,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,5.1373973,3493,610.6184044,1100905
0,0,0,0,0,0,0,1,5,0,7,49,0.4,1,1,0,1,0,0,0,0,0,0,0,0,0,5.121386035,3494,102.9391315,1105629
0,0,0,1,0,0,0,0,3,0,4,16,0.33,1,1,0,0,0,0,0,0,0,0,0,0,0,6.002183427,3495,200.9826974,2114659
0,0,0,0,0,0,1,0,8,0,8,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.852165061,3496,355.3095479,2114551
1,1,0,0,0,0,1,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.785951112,3497,126.5643116,2418591
0,0,0,0,0,1,0,0,6,0,6,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.455304014,3498,358.9269272,1309159
0,0,0,0,0,1,0,0,4,0,5,25,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,4.95551428,3499,324.7843512,1206779
0,0,0,1,0,1,0,0,3,0,3,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.988238044,3500,510.6518265,3119649
0,0,0,0,0,0,0,1,2,0,3,9,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,5.080766187,3501,59.33188065,1411689
0,0,1,0,0,1,0,0,5,0,6,36,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.582017564,3502,1077.91415,1100305
0,0,0,0,0,0,1,0,2,0,3,9,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,5.737114425,3503,86.3574937,2216055
0,0,1,0,0,1,0,0,4,0,5,25,0.25,1,1,1,0,0,0,0,0,0,0,0,0,0,5.506337039,3504,82.20152038,2217475
1,0,0,0,0,0,0,1,2,0,4,16,1,1,1,0,0,0,0,0,0,0,1,0,0,0,5.662355773,3505,152.8784364,3119595
0,0,0,0,0,0,1,0,6,0,7,49,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,5.467592044,3506,160.0500195,2113171
0,0,0,0,0,0,1,0,5,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.024249592,3507,395.7302061,2112685
1,0,0,0,0,0,0,1,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.114873188,3508,369.4836015,1308725
1,0,0,0,0,1,0,0,2,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.125824778,3509,125.4977286,1207795
0,0,0,0,0,0,0,1,4,0,6,36,0.5,1,1,0,0,0,0,0,0,0,0,0,1,0,5.191992847,3510,36.40409893,1411709
0,0,1,1,0,0,0,0,6,0,7,49,0.17,1,0,0,1,0,0,0,0,0,0,0,0,0,4.936018927,3511,192.9389319,1103065
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.963712301,3512,206.936282,2113125
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.152470628,3513,322.9228352,2113681
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.002707392,3514,201.2892037,2114435
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.726957928,3515,83.12528929,2115195
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.269629442,3516,58.95539676,2115481
0,0,1,0,0,0,1,0,3,0,5,25,0.67,1,1,0,0,0,0,1,0,0,0,0,0,0,5.355542506,3517,50.0654167,1206931
0,0,0,0,0,0,0,1,5,0,5,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.401880608,3518,63.61780862,3323879
0,0,0,1,0,0,0,0,2,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.63534926,3519,812.7390201,2112182
0,0,0,1,0,0,0,0,2,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.998733474,3520,50.47239382,2114985
0,1,0,0,0,1,0,0,6,0,7,49,0.17,1,0,0,1,0,0,0,0,0,0,0,0,0,5.545990277,3521,217.4248694,1102691
0,0,0,0,0,1,0,0,2,0,4,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.617428277,3522,564.7160527,1100899
0,0,0,0,0,1,0,0,2,0,4,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.43026874,3523,701.5021475,1103811
0,0,0,0,0,0,0,1,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.403879557,3524,796.2641637,1104065
0,0,0,0,0,0,1,0,3,0,5,25,0.67,1,0,0,0,0,0,0,1,0,0,0,0,0,5.389094841,3525,197.4355943,3322802
0,0,1,0,0,0,1,0,1,0,3,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,5.925367691,3526,251.0894497,1411391
0,0,0,0,0,0,0,1,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.286802997,3527,80.04036431,2418975
0,0,0,0,0,0,1,0,7,0,8,64,0.14,1,0,0,1,0,0,0,0,0,0,0,0,0,5.92821361,3528,851.7512808,1102431
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.537550079,3529,164.3850769,2114081
0,0,0,0,0,0,0,0,5,0,5,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.011493131,3530,96.65341542,1412109
0,0,0,0,0,0,0,1,6,0,6,36,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5.297614097,3531,55.83864646,2419149
0,0,0,0,0,1,0,0,4,0,5,25,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,4.667789423,3532,443.3803218,1308909
0,0,0,0,0,0,0,1,2,0,4,16,1,1,1,0,0,0,0,0,0,0,1,0,0,0,5.474516486,3533,143.3548617,3119735
0,0,0,0,0,0,1,0,5,0,7,49,0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,6.000615894,3534,1333.26917,1104001
0,0,1,0,0,1,0,0,1,0,3,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5.839908572,3535,208.4865083,2418761
0,0,0,0,0,1,0,0,4,0,6,36,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,5.119621909,3536,274.0520339,1102931
0,0,0,0,0,1,0,0,2,0,3,9,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,4.903985009,3537,46.75889422,3222205
0,0,1,1,0,0,0,0,3,0,4,16,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,5.036023203,3538,176.1261916,2113945
1,0,0,0,0,0,0,1,5,0,5,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.981802307,3539,270.9517835,1208149
0,0,0,1,0,1,0,0,4,0,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.493575612,3540,110.1298779,3322645
0,0,0,0,0,1,0,0,4,0,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.668337392,3541,396.3410783,3322621
0,0,0,0,0,1,0,0,5,0.2,6,36,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,5.034228812,3542,427.6615981,2112781
0,0,0,0,0,1,0,0,4,0,6,36,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,5.698536345,3543,306.7848855,1103139
0,0,0,0,0,1,0,0,4,0,6,36,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,4.928664233,3544,77.13289704,1309849
0,0,1,0,0,0,0,0,3,0,4,16,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,4.73905058,3545,1118.842531,1308969
0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04907882,3546,237.5723453,2112341
0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49905315,3547,227.8494589,2112379
0,0,1,1,0,0,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.559130285,3548,83.55688477,2115151
0,0,1,1,0,0,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.240341925,3549,62.88678128,2115171
0,0,0,0,0,0,1,0,4,0.25,6,36,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,5.561164597,3550,1344.826833,1104015
1,0,0,0,0,1,0,0,5,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.036587694,3551,451.4908103,2114145
0,0,1,0,0,0,0,0,3,0,4,16,0.33,1,1,0,0,0,0,0,0,0,0,0,1,0,5.153080243,3552,99.30442284,1411781
0,0,0,0,0,0,0,1,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.410852431,3553,805.3299842,2112654
0,0,0,0,0,0,1,0,7,0.286,7,49,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.34896333,3554,405.814716,1100465
0,0,0,0,0,0,1,0,6,0,6,36,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5.41258112,3555,28.35571727,3121391
0,1,0,0,0,1,0,0,3,0,3,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.814739858,3556,73.10659212,1411751
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.73318745,3557,25.6092932,3120951
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.829488915,3558,29.00446465,3121029
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.914900757,3559,76.50452994,3121239
0,0,0,0,0,1,0,0,4,0,4,16,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5.205675184,3560,79.12198317,3222055
1,0,0,0,0,1,0,0,2,0,4,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.965986516,3561,395.5209358,2112565
1,0,0,0,0,1,0,0,2,0,4,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.263862467,3562,91.36013104,2115145
0,0,0,0,0,0,0,1,4,0,6,36,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,4.985221921,3563,92.58540323,2318349
0,0,0,0,0,1,0,0,5,0,6,36,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,5.009840324,3564,413.9785493,2113151
0,0,0,0,0,0,0,1,5,0,7,49,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.725716043,3565,321.611949,2114455
1,0,0,0,0,1,0,0,2,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.492008542,3566,158.6683769,3221959
0,0,0,0,0,1,0,0,2,0,4,16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5.318029957,3567,138.4722441,2418709
0,0,0,0,0,1,0,0,2,0,3,9,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,5.698822959,3568,222.9179445,1206949
0,0,0,0,0,1,0,0,2,0,3,9,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,5.456839543,3569,332.1763846,1207531
0,0,0,0,0,1,0,0,5,0.2,5,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.761575679,3570,44.13520219,3120941
0,0,0,0,1,0,0,1,2,0.5,4,16,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5.439642145,3571,118.512281,2418555
